person1,person2,common_pubs
1091983,1095334,1
1091983,1097889,1
1091983,1110299,1
1091983,1101276,1
1091983,1105407,1
1091983,1091982,1
1091983,1103787,1
1091983,1097208,1
1091983,1103788,1
1091983,1096494,1
1091983,1096495,1
1091983,1096238,1
1091983,1110877,1
1091983,1094637,1
1091983,1109989,1
1091983,1096569,1
1091983,1104594,1
1091983,1097223,1
1091983,1095430,1
1091983,1103115,1
1091983,1101740,1
1091983,1095444,1
1091983,1097892,1
1091983,1103790,1
1091983,1095333,1
1091983,1096500,1
1091983,1104588,1
1091983,1110870,2
1091983,1110869,1
1091983,1110290,1
1091983,1110037,1
1091983,1107502,1
1091983,1096235,1
1091983,1094677,1
1091983,1095434,1
1091983,1098444,1
1091983,1095435,1
1091983,1094031,1
1091983,1096244,1
1091983,1096491,1
1091983,1101739,1
1091983,1110036,1
1091983,1094681,1
1091983,1091977,1
1091983,1095442,1
1091983,1091981,1
1091983,1109608,1
1091983,1109970,1
1091983,1110859,1
1091983,1095431,1
1091983,1091978,1
1091983,1097215,1
1091983,1095331,1
1091983,1103109,1
1091983,1095440,1
1091983,1104597,1
1091983,1098451,1
1091983,1091913,1
1091983,1102876,1
1091983,1095325,1
1091983,1092792,1
1091983,1105398,1
1091983,1097217,1
1091983,1100607,1
1091983,1102879,1
1091983,1109974,1
1091983,1103235,1
1091983,1102875,1
1091983,1098448,1
1091983,1097209,1
1091983,1101744,1
1091983,1101273,1
1091983,1098450,1
1091983,1101270,1
1091983,1101277,1
1091983,1097213,1
1091983,1111741,1
1091983,1107084,1
1091983,1101741,1
1091983,1097890,1
1091983,1094676,1
1091983,1110289,1
1091983,1110866,1
1091983,1110886,1
1091983,1110277,1
1091983,1102872,1
1091983,1104590,1
1091983,1092788,1
1091983,1091985,1
1091983,1097210,1
1091983,1091976,1
1091983,1107506,1
1091983,1107514,1
1091983,1109976,1
1091983,1110301,1
1091983,1101737,1
1091983,1101269,1
1091983,1097221,1
1091983,1102473,1
1091983,1109978,1
1103580,1088433,4
1103580,1082184,5
1103580,1086524,5
1103580,1082328,1
1103580,1087434,2
1103580,1089244,2
1103580,1082787,5
1103580,1086423,4
1103580,1088948,2
1103580,1088927,2
1103580,1086706,2
1103580,1084842,2
1103580,1043489,2
1103580,1087504,3
1103580,1041635,1
1103580,1086460,1
1103580,1085011,5
1103580,1088284,1
1103580,1082964,1
1103580,1084866,3
1103580,1084848,2
1103580,1088624,2
1103580,1088613,3
1103580,1088394,5
1103580,1088625,2
1103580,1088525,1
1103580,1086425,2
1103580,1089548,1
1103580,1085796,2
1103580,1085767,1
1103580,1088429,4
1103580,1016125,2
1103580,1085723,5
1103580,1089462,1
1103580,1085671,5
1103580,1087249,2
1103580,1086534,5
1103580,1089571,1
1103580,1082120,4
1103580,1084704,3
1103580,1086538,3
1103580,1086386,1
1103580,1087369,2
1103580,1089208,1
1103580,1085498,5
1103580,1087033,1
1103580,1090675,3
1103580,1084729,1
1103580,1087144,2
1103580,1087429,1
1103580,1088135,1
1103580,1082432,4
1103580,1081573,1
1103580,1086504,1
1103580,1089477,2
1103580,1086539,4
1103580,1088255,1
1103580,1050491,1
1103580,1040328,2
1103580,1087213,1
1103580,1086360,1
1103580,1079894,1
1103580,1088291,1
1103580,1081156,3
1103580,1090700,1
1103580,1085477,3
1103580,1088567,1
1103580,1075062,5
1103580,1086578,5
1103580,1041018,1
1103580,1084917,3
1103580,1103574,1
1103580,1089592,1
1103580,1083181,2
1103580,1086864,1
1103580,1087256,1
1103580,1087307,1
1103580,1086519,5
1103580,1091074,1
1103580,1087200,1
1103580,1086529,1
1103580,1084937,3
1103580,1092757,1
1103580,1083756,1
1103580,1086414,2
1103580,1089490,2
1103580,1088943,2
1103580,1090006,1
1103580,1088661,3
1103580,1082691,2
1103580,1084749,1
1103580,1090640,1
1103580,1082775,1
1103580,1085429,4
1103580,1088869,1
1103580,1083260,1
1103580,1089601,4
1103580,1086697,1
1103580,1080579,2
1103580,1088370,2
1103580,1082497,1
1103580,1088452,4
1103580,1086396,1
1103580,1087506,1
1103580,1043181,1
1103580,1087196,1
1103580,1086250,5
1103580,1079060,1
1103580,1086405,5
1103580,1088582,2
1103580,1093771,1
1103580,1096033,1
1103580,1086670,1
1103580,1086337,1
1103580,1086406,1
1103580,1087860,1
1103580,1090666,1
1103580,1087386,2
1103580,1087234,1
1103580,1086391,1
1103580,1085931,5
1103580,1088454,5
1103580,1090029,1
1103580,1090026,1
1103580,1087500,1
1103580,1086567,1
1103580,1089455,2
1103580,1088687,1
1103580,1089451,4
1103580,1083426,1
1103580,1088584,1
1103580,1088484,2
1103580,1087214,1
1103580,1086472,1
1103580,1084845,2
1103580,1087325,2
1103580,1043008,4
1103580,1090618,1
1103580,1089498,1
1103580,1086628,1
1103580,1086353,2
1103580,1089453,3
1103580,1088417,4
1103580,1086402,1
1103580,1086468,2
1103580,1087869,3
1103580,1086516,2
1103580,1089356,2
1103580,1084909,1
1103580,1105801,1
1103580,1105776,1
1103580,1084706,4
1103580,1087236,2
1103580,1089694,1
1103580,1094292,1
1103580,1087914,1
1103580,1089154,2
1103580,1088660,1
1103580,1088650,1
1103580,1089258,1
1103580,1089483,1
1103580,1109050,1
1103580,1090279,1
1103580,1089460,2
1103580,1086398,3
1103580,1089207,2
1103580,1087219,4
1103580,1086579,1
1103580,1091755,1
1103580,1090682,1
1103580,1089480,1
1103580,1089153,1
1103580,1090650,1
1103580,1088581,2
1103580,1082286,2
1103580,1087068,1
1103580,1089158,1
1103580,1079218,1
1103580,1089545,2
1103580,1113860,1
1103580,1101836,1
1103580,1113856,1
1103580,1109097,1
1103580,1087314,1
1103580,1087947,2
1103580,1113862,1
1103580,1090664,1
1103580,1090620,1
1103580,1086731,2
1103580,1087444,1
1103580,1089471,1
1103580,1089463,2
1103580,1087428,1
1103580,1089277,2
1103580,1087276,2
1103580,1084784,1
1103580,1113864,1
1103580,1042676,1
1103580,1089591,1
1103580,1105778,1
1103580,1086370,1
1103580,1087282,2
1103580,1097893,1
1103580,1090654,1
1103580,1090647,1
1103580,1089593,1
1103580,1093814,1
1103580,1089595,1
1103580,1105767,1
1103580,1103583,1
1103580,1084889,3
1103580,1090448,1
1103580,1087445,1
1103580,1087507,1
1103580,1089390,1
1103580,1086491,1
1103580,1088592,1
1103580,1087547,1
1103580,1086454,1
1103580,1088964,2
1103580,1089467,1
1103580,1084783,1
1103580,1089492,2
1103580,1089472,2
1103580,1098036,1
1103580,1096770,1
1103580,1089473,2
1103580,1089457,2
1103580,1086384,2
1103580,1087298,1
1103580,1089301,1
1103580,1100760,1
1103580,1087648,3
1103580,1109061,1
1103580,1089511,2
1103580,1110963,1
1103580,1093783,2
1103580,1042674,1
1103580,1088071,1
1103580,1088960,1
1103580,1089448,2
1103580,1103550,1
1103580,1103558,1
1103580,1105758,1
1103580,1088412,1
1103580,1089247,1
1103580,1090639,1
1103580,1093785,2
1103580,1086400,1
1103580,1090206,2
1103580,1092054,1
1103580,1089486,1
1103580,1103571,1
1103580,1105781,1
1103580,1109042,1
1103580,1043088,1
1103580,1109055,1
1103580,1089160,2
1103580,1093034,1
1103580,1109064,1
1103580,1086420,1
1103580,1105768,1
1103580,1089487,2
1103580,1087494,1
1103580,1095468,1
1103580,1109091,1
1103580,1109093,1
1103580,1094415,1
1103580,1093756,1
1103580,1089499,2
1103580,1089900,1
1103580,1105787,1
1103580,1103553,1
1103580,1103595,1
1103580,1103584,1
1103580,1084022,1
1103580,1105773,1
1103580,1092704,1
1103580,1109090,1
1103580,1113855,1
1103580,1109072,1
1103580,1109085,1
1103580,1103577,1
1103580,1105804,1
1103580,1103592,1
1103580,1097501,1
1103580,1105769,1
1103580,1091418,1
1103580,1113858,1
1103580,1110964,1
1103580,1110976,1
1103580,1110970,1
1103580,1089461,2
1103580,1105795,1
1103580,1105777,1
1103580,1090046,1
1103580,1105770,1
1103580,1090670,1
1103580,1109065,1
1103580,1109084,1
1103580,1109083,1
1103580,1105762,1
1103580,1105800,1
1103580,1090065,1
1103580,1109095,1
1103580,1113868,1
1103580,1110975,1
1103580,1035907,1
1103580,1109094,1
1103580,1085604,1
1103580,1105794,1
1103580,1089481,2
1103580,1110967,1
1103580,1094302,1
1103580,1105784,1
1103580,1109068,1
1103580,1109059,1
1103580,1110962,1
1103580,1109052,1
1103580,1109047,1
1103580,1095532,1
1103580,1109080,1
1103580,1105774,1
1103580,1098510,1
1103580,1109078,1
1103580,1113851,1
1103580,1103548,1
1103580,1109082,1
1103580,1109067,1
1103580,1093888,1
1103580,1109056,1
1103580,1109049,1
1103580,1103572,1
1103580,1093778,1
1103580,1103559,1
1103580,1094330,1
1103580,1109098,1
1103580,1103573,1
1103580,1103565,1
1103580,1105799,1
1103580,1105796,1
1103580,1113853,1
1103580,1105764,1
1103580,1110968,1
1103580,1103576,1
1103580,1113863,1
1103580,1113867,1
1103580,1110971,1
1103580,1109045,1
1103580,1105807,1
1103580,1105772,1
1103580,1105798,1
1103580,1109089,1
1103580,1105782,1
1103580,1103560,1
1103580,1110960,1
1103580,1103549,1
1103580,1093055,1
1103580,1105810,1
1103580,1105765,1
1103580,1109096,1
1103580,1105780,1
1103580,1103570,1
1103580,1108693,1
1103580,1103569,1
1103580,1105806,1
1103580,1103589,1
1103580,1041867,1
1103580,1103602,1
1103580,1105793,1
1103580,1103579,1
1103580,1103554,1
1103580,1103585,1
1103580,1105775,1
1103580,1105803,1
1103580,1103597,1
1103580,1103547,1
1103580,1109088,1
1103580,1113861,1
1103580,1105792,1
1103580,1103546,1
1103580,1103599,1
1103580,1103561,1
1103580,1109077,1
1103580,1105756,1
1103580,1105771,1
1103580,1103590,1
1103580,1109044,1
1103580,1109054,1
1103580,1109063,1
1103580,1113857,1
1103580,1110959,1
1103580,1109062,1
1103580,1109043,1
1103580,1103587,1
1103580,1109071,1
1103580,1109058,1
1103580,1105761,1
1103580,1103557,1
1103580,1105790,1
1103580,1109075,1
1103580,1109048,1
1103580,1105757,1
1103580,1105766,1
1103580,1103582,1
1103580,1109070,1
1103580,1109060,1
1103580,1113866,1
1103580,1113869,1
1103580,1113865,1
1103580,1103556,1
1103580,1105805,1
1103580,1103586,1
1103580,1109057,1
1103580,1113852,1
1103580,1109099,1
1103580,1109100,1
1103580,1105789,1
1103580,1105760,1
1103580,1103567,1
1103580,1105811,1
1103580,1103562,1
1103580,1105802,1
1103580,1109074,1
1103580,1103600,1
1103580,1103555,1
1103580,1105785,1
1103580,1109087,1
1103580,1110966,1
1103580,1105783,1
1103580,1103601,1
1103580,1105755,1
1103580,1113859,1
1103580,1109046,1
1103580,1113854,1
1103580,1110961,1
1103580,1109073,1
1103580,1109066,1
1103580,1105759,1
1103580,1103591,1
1103580,1105754,1
1103580,1103581,1
1103580,1105786,1
1103580,1103564,1
1103580,1109081,1
1103580,1110969,1
1103580,1109069,1
1103580,1105797,1
1103580,1105809,1
1103580,1110978,1
1103580,1109079,1
1103580,1105779,1
1103580,1103551,1
1103580,1103588,1
1103580,1113870,1
1103580,1103578,1
1103580,1103598,1
1103580,1103566,1
1103580,1105808,1
1103580,1103568,1
1103580,1103593,1
1103580,1105791,1
1103580,1103594,1
1103580,1103552,1
1103580,1110972,1
1103580,1110965,1
1103580,1109076,1
1103580,1109053,1
1103580,1103575,1
1103580,1103563,1
1103580,1105788,1
1103580,1103596,1
1103580,1109086,1
1103580,1109051,1
1103580,1105763,1
1103580,1109092,1
1103580,1110973,1
1103580,1110977,1
1103580,1110974,1
1092371,1088827,1
1092371,1080427,1
1092371,1079487,1
1092371,1082394,1
1092371,1092137,1
1092371,1041635,1
1092371,1083065,1
1092371,1043882,1
1092371,1092096,1
1092371,1084438,1
1092371,1083093,1
1092371,1081945,1
1092371,1092375,1
1092371,1092341,1
1092371,1083149,1
1092371,1041788,1
1092371,1079978,1
1092371,1092112,1
1092371,1080198,1
1092371,1081573,1
1092371,1043056,1
1092371,1079894,1
1092371,1081156,1
1092371,1092113,1
1092371,1082884,1
1092371,1086600,1
1092371,1088564,1
1092371,1080543,1
1092371,1080725,1
1092371,1084749,1
1092371,1083098,1
1092371,1083477,1
1092371,1086595,1
1092371,1090563,1
1092371,1045821,1
1092371,1083043,1
1092371,1083157,1
1092371,1083166,1
1092371,1092111,1
1092371,1083392,1
1092371,1086567,1
1092371,1081823,1
1092371,1082735,1
1092371,1092364,1
1092371,1083097,1
1092371,1092224,1
1092371,1083453,1
1092371,1083377,1
1092371,1086679,1
1092371,1083382,1
1092371,1083127,1
1092371,1083239,1
1092371,1045593,1
1092371,1092310,1
1092371,1088671,1
1092371,1086609,1
1092371,1079637,1
1092371,1092223,1
1092371,1086468,1
1092371,1092299,1
1092371,1092271,1
1092371,1083251,1
1092371,1092103,1
1092371,1092150,1
1092371,1092232,1
1092371,1092134,1
1092371,1079957,1
1092371,1086398,1
1092371,1092146,1
1092371,1092334,1
1092371,1090521,1
1092371,1083284,1
1092371,1087068,1
1092371,1083028,1
1092371,1092267,1
1092371,1092335,1
1092371,1090534,1
1092371,1090528,1
1092371,1083286,1
1092371,1092124,1
1092371,1088924,1
1092371,1092290,1
1092371,1092171,1
1092371,1092368,1
1092371,1092108,1
1092371,1083262,1
1092371,1083221,1
1092371,1092284,1
1092371,1090558,1
1092371,1092344,1
1092371,1090517,1
1092371,1004560,1
1092371,1092266,1
1092371,1092121,1
1092371,1092102,1
1092371,1083373,1
1092371,1079440,1
1092371,1092176,1
1092371,1092355,1
1092371,1090542,1
1092371,1092352,1
1092371,1092269,1
1092371,1092163,1
1092371,1092143,1
1092371,1092159,1
1092371,1092350,1
1092371,1092092,1
1092371,1042835,1
1092371,1092297,1
1092371,1092202,1
1092371,1088197,1
1092371,1092209,1
1092371,1091247,1
1092371,1092279,1
1092371,1092097,1
1092371,1092127,1
1092371,1092180,1
1092371,1092200,1
1092371,1092359,1
1092371,1084369,1
1092371,1092303,1
1092371,1090860,1
1092371,1079562,1
1092371,1092250,1
1092371,1092104,1
1092371,1092093,1
1092371,1092296,1
1092371,1092260,1
1092371,1092273,1
1092371,1092239,1
1092371,1092365,1
1092371,1082990,1
1092371,1089775,1
1092371,1092376,1
1092371,1084868,1
1092371,1092240,1
1092371,1092192,1
1092371,1092241,1
1092371,1092378,1
1092371,1092370,1
1092371,1092320,1
1092371,1092136,1
1092371,1092126,1
1092371,1090538,1
1092371,1090548,1
1092371,1092242,1
1092371,1092383,1
1092371,1092221,1
1092371,1092292,1
1092371,1092193,1
1092371,1092380,1
1092371,1092289,1
1092371,1039946,1
1092371,1092219,1
1092371,1092291,1
1092371,1092263,1
1092371,1092324,1
1092371,1092272,1
1092371,1088004,1
1092371,1041359,1
1092371,1092245,1
1092371,1092293,1
1092371,1092362,1
1092371,1092094,1
1092371,1092313,1
1092371,1092191,1
1092371,1092177,1
1092371,1090529,1
1092371,1087604,1
1092371,1050488,1
1092371,1092256,1
1092371,1092120,1
1092371,1092214,1
1092371,1092211,1
1092371,1092130,1
1092371,1087181,1
1092371,1092182,1
1092371,1092129,1
1092371,1092300,1
1092371,1092173,1
1092371,1041410,1
1092371,1092270,1
1092371,1092216,1
1092371,1092222,1
1092371,1079291,1
1092371,1092147,1
1092371,1092259,1
1092371,1092172,1
1092371,1092353,1
1092371,1092101,1
1092371,1092345,1
1092371,1092247,1
1092371,1092158,1
1092371,1092199,1
1092371,1092326,1
1092371,1092189,1
1092371,1092230,1
1092371,1092156,1
1092371,1092305,1
1092371,1083006,1
1092371,1092285,1
1092371,1092236,1
1092371,1092215,1
1092371,1092212,1
1092371,1092346,1
1092371,1092227,1
1092371,1092255,1
1092371,1092287,1
1092371,1092226,1
1092371,1092106,1
1092371,1092295,1
1092371,1092277,1
1092371,1092342,1
1092371,1092109,1
1092371,1092379,1
1092371,1092252,1
1092371,1092374,1
1092371,1092361,1
1092371,1092286,1
1092371,1091588,1
1092371,1092185,1
1092371,1092229,1
1092371,1092307,1
1092371,1092123,1
1092371,1092248,1
1092371,1092311,1
1092371,1092203,1
1092371,1092282,1
1092371,1092205,1
1092371,1092095,1
1092371,1092144,1
1092371,1092204,1
1092371,1092152,1
1092371,1092321,1
1092371,1092306,1
1092371,1092184,1
1092371,1092348,1
1092371,1092188,1
1092371,1092316,1
1092371,1092332,1
1092371,1092377,1
1092371,1092327,1
1092371,1092125,1
1092371,1092183,1
1092371,1088793,1
1092371,1092367,1
1092371,1092153,1
1092371,1092133,1
1092371,1092218,1
1092371,1092099,1
1092371,1092254,1
1092371,1092196,1
1092371,1092116,1
1092371,1092253,1
1092371,1092122,1
1092371,1092343,1
1092371,1092268,1
1092371,1092315,1
1092371,1092210,1
1092371,1092140,1
1092371,1092128,1
1092371,1092262,1
1092371,1092357,1
1092371,1092360,1
1092371,1092145,1
1092371,1092249,1
1092371,1092356,1
1092371,1092317,1
1092371,1092261,1
1092371,1092340,1
1092371,1092329,1
1092371,1092358,1
1092371,1092257,1
1092371,1092169,1
1092371,1092138,1
1092371,1092164,1
1092371,1092238,1
1092371,1092322,1
1092371,1092328,1
1092371,1092141,1
1092371,1092304,1
1092371,1092302,1
1092371,1092363,1
1092371,1092118,1
1092371,1092098,1
1092371,1092170,1
1092371,1092132,1
1092371,1092168,1
1092371,1092110,1
1092371,1092178,1
1092371,1092275,1
1092371,1092161,1
1092371,1092244,1
1092371,1092264,1
1092371,1092228,1
1092371,1092162,1
1092371,1092091,1
1092371,1092351,1
1092371,1092151,1
1092371,1092175,1
1092371,1092288,1
1092371,1092373,1
1092371,1092207,1
1092371,1092251,1
1092371,1092276,1
1092371,1092225,1
1092371,1092246,1
1092371,1092265,1
1092371,1092331,1
1092371,1092197,1
1092371,1092283,1
1092371,1092231,1
1092371,1092323,1
1092371,1092166,1
1092371,1092258,1
1092371,1092154,1
1092371,1092186,1
1092371,1092114,1
1092371,1092333,1
1092371,1092337,1
1092371,1092208,1
1092371,1092148,1
1092371,1092198,1
1092371,1092135,1
1092371,1092372,1
1092371,1092382,1
1092371,1092220,1
1092371,1092281,1
1092371,1092217,1
1092371,1092179,1
1092371,1092201,1
1092371,1092319,1
1092371,1092115,1
1092371,1092278,1
1092371,1092107,1
1092371,1092312,1
1092371,1092330,1
1092371,1092298,1
1092371,1092195,1
1092371,1092274,1
1092371,1092213,1
1092371,1092194,1
1092371,1092187,1
1092371,1092105,1
1092371,1092280,1
1092371,1092233,1
1092371,1092100,1
1092371,1092119,1
1092371,1092142,1
1092371,1092325,1
1092371,1092234,1
1092371,1092318,1
1092371,1092165,1
1092371,1092190,1
1092371,1092314,1
1092371,1092139,1
1092371,1092308,1
1092371,1092381,1
1092371,1092349,1
1092371,1092243,1
1092371,1092149,1
1092371,1092131,1
1092371,1092294,1
1092371,1092301,1
1092371,1092117,1
1092371,1092369,1
1092371,1092366,1
1092371,1092338,1
1092371,1092155,1
1092371,1092174,1
1092371,1092206,1
1092371,1092354,1
1092371,1092336,1
1092371,1092181,1
1092371,1092235,1
1092371,1092309,1
1092371,1092167,1
1092371,1092160,1
1092371,1092339,1
1092371,1092157,1
1092371,1092347,1
1089569,1088433,1
1089569,1082184,1
1089569,1079487,1
1089569,1082787,1
1089569,1085584,1
1089569,1088927,1
1089569,1086460,1
1089569,1088284,1
1089569,1082964,1
1089569,1084866,2
1089569,1085439,1
1089569,1084848,1
1089569,1088613,1
1089569,1088394,1
1089569,1088853,1
1089569,1089548,1
1089569,1089572,1
1089569,1089542,1
1089569,1088429,1
1089569,1085723,1
1089569,1089554,1
1089569,1087249,1
1089569,1088419,1
1089569,1089571,1
1089569,1089575,1
1089569,1080198,1
1089569,1082120,1
1089569,1081473,1
1089569,1087369,1
1089569,1083917,1
1089569,1085498,1
1089569,1087033,1
1089569,1089640,1
1089569,1085555,1
1089569,1087548,1
1089569,1087144,1
1089569,1082432,1
1089569,1088469,1
1089569,1088400,1
1089569,1088255,1
1089569,1084474,1
1089569,1050491,1
1089569,1084440,1
1089569,1079894,1
1089569,1088413,1
1089569,1087399,1
1089569,1081156,1
1089569,1085477,1
1089569,1075062,1
1089569,1086578,1
1089569,1084917,2
1089569,1089506,1
1089569,1089592,1
1089569,1083181,1
1089569,1088692,1
1089569,1086864,1
1089569,1088446,1
1089569,1088456,1
1089569,1086519,1
1089569,1089619,1
1089569,1086414,1
1089569,1089220,1
1089569,1086047,1
1089569,1088661,1
1089569,1082223,1
1089569,1080692,1
1089569,1088457,1
1089569,1089612,1
1089569,1082775,1
1089569,1089535,1
1089569,1088663,1
1089569,1085429,1
1089569,1088477,1
1089569,1089601,1
1089569,1041484,1
1089569,1082894,1
1089569,1086595,1
1089569,1088452,1
1089569,1088435,1
1089569,1088488,1
1089569,1088534,1
1089569,1089533,1
1089569,1086250,1
1089569,1079060,1
1089569,1082823,1
1089569,1082091,1
1089569,1085931,1
1089569,1089239,1
1089569,1088454,1
1089569,1080959,1
1089569,1085598,1
1089569,1089641,1
1089569,1089611,1
1089569,1087500,1
1089569,1086567,1
1089569,1080241,1
1089569,1089634,1
1089569,1089451,1
1089569,1084765,1
1089569,1085069,1
1089569,1089522,1
1089569,1088393,1
1089569,1088458,1
1089569,1089608,1
1089569,1085190,1
1089569,1082735,1
1089569,1088724,1
1089569,1085558,1
1089569,1086472,1
1089569,1089173,1
1089569,1084845,1
1089569,1043008,1
1089569,1088470,1
1089569,1089621,1
1089569,1082920,1
1089569,1089614,1
1089569,1084852,1
1089569,1088417,1
1089569,1086609,1
1089569,1086516,1
1089569,1089356,1
1089569,1087355,1
1089569,1089540,1
1089569,1084706,1
1089569,1088478,1
1089569,1088156,1
1089569,1088612,1
1089569,1085603,1
1089569,1089154,1
1089569,1089258,1
1089569,1086854,1
1089569,1086021,1
1089569,1043660,1
1089569,1086398,1
1089569,1088451,1
1089569,1089260,1
1089569,1088581,1
1089569,1084439,1
1089569,1083225,1
1089569,1089502,1
